cmd,pageIndex,pageSubIndex,pageUnit,pageSize,subPageSize,firstIndex,lastIndex,recordCountPerPage,currentPage,searchWord,searchKey,sgId,subSgId,sgName,menuId,menuName,upperMenuId,urlPathName,menuDepth,menuSgId,cvId,cvName,wiwsidocode,wiwid,wiwname,sortYn,sggid,sggname,hSgId,hRegionId,hGuId,hSggId,sgBireYn,jdid,jdname,huboid,hbjname,hbjgiho,hbjjikup,hbjhakruk,cnt,sgTypecode,filename,fileinfo,fileTypeCode,filePathName,updtFileName,fileTypeName,psgId,psidoId,pwiwid,psggid,psubSgId,roleId,phGuId,atchSeqNo,hbjgihosangse,hSubSgId,psggname,elecEndYn,fileDispYn,pdfLink
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2470201,포항시남구울릉군,,,,,,100,더불어민주당,100136309,허대만,1,정당인,서울대학교 정치학과 졸업,59,,Gsg4702/Hb100136309/gicho/thumbnail.100136309.JPG,선거공보||20200415/PDF/PBINFO/4702/003_100136309_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136309.pdf&requestedFullPath=20200415/PDF/PBINFO/4702/003_100136309_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2470201,포항시남구울릉군,,,,,,200,미래통합당,100136815,김병욱,2,정당인,연세대학교 행정대학원(지방자치·도시행정전공) 졸업 (행정학석사),59,,Gsg4702/Hb100136815/gicho/thumbnail.100136815.JPG,선거공보||20200415/PDF/PBINFO/4702/003_100136815_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136815.pdf&requestedFullPath=20200415/PDF/PBINFO/4702/003_100136815_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2470201,포항시남구울릉군,,,,,,5010,민중당,100136860,박승억,7,노동운동가,동국대학교 국사학과 졸업,59,,Gsg4702/Hb100136860/gicho/thumbnail.100136860.JPG,선거공보||20200415/PDF/PBINFO/4702/003_100136860_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136860.pdf&requestedFullPath=20200415/PDF/PBINFO/4702/003_100136860_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2470201,포항시남구울릉군,,,,,,5031,국가혁명배당금당,100135144,박덕춘,8,정당인,미기재,59,,Gsg4702/Hb100135144/gicho/thumbnail.100135144.JPG,선거공보||20200415/PDF/PBINFO/4702/003_100135144_20200404_2.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100135144.pdf&requestedFullPath=20200415/PDF/PBINFO/4702/003_100135144_20200404_2.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2470201,포항시남구울릉군,,,,,,9999,무소속,100137756,박승호,9,정치인,한국체육대학교대학원 박사과정 졸업(이학박사),59,,Gsg4702/Hb100137756/gicho/thumbnail.100137756.JPG,선거공보||20200415/PDF/PBINFO/4702/003_100137756_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137756.pdf&requestedFullPath=20200415/PDF/PBINFO/4702/003_100137756_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2470401,경주시,,,,,,100,더불어민주당,100137060,정다은,1,시민단체활동가,부산대학교 행정학과 졸업,59,,Gsg4704/Hb100137060/gicho/thumbnail.100137060.JPG,선거공보||20200415/PDF/PBINFO/4704/003_100137060_20200404_6.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137060.pdf&requestedFullPath=20200415/PDF/PBINFO/4704/003_100137060_20200404_6.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2470401,경주시,,,,,,200,미래통합당,100136786,김석기,2,국회의원,동국대학교 행정대학원 공안행정학과 경찰행정전공 행정학석사,59,,Gsg4704/Hb100136786/gicho/thumbnail.100136786.JPG,선거공보||20200415/PDF/PBINFO/4704/003_100136786_20200404_2.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136786.pdf&requestedFullPath=20200415/PDF/PBINFO/4704/003_100136786_20200404_2.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2470401,경주시,,,,,,2080,민생당,100137454,김보성,3, 경주대학교 부교수,경기대학교 관광전문대학원 졸업(관광학 박사),59,,Gsg4704/Hb100137454/gicho/thumbnail.100137454.JPG,선거공보||20200415/PDF/PBINFO/4704/003_100137454_20200405_3.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137454.pdf&requestedFullPath=20200415/PDF/PBINFO/4704/003_100137454_20200405_3.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480101,창원시의창구,,,,,,100,더불어민주당,100134682,김기운,1,정당인,연세대학교 행정대학원 졸업(행정학 석사),74,,Gsg4821/Hb100134682/gicho/thumbnail.100134682.JPG,선거공보||20200415/PDF/PBINFO/4821/003_100134682_20200404_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100134682.pdf&requestedFullPath=20200415/PDF/PBINFO/4821/003_100134682_20200404_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480101,창원시의창구,,,,,,200,미래통합당,100137054,박완수,2,국회의원,경남대학교 대학원 행정학과 졸업(행정학박사),74,,Gsg4821/Hb100137054/gicho/thumbnail.100137054.JPG,선거공보||20200415/PDF/PBINFO/4821/003_100137054_20200404_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137054.pdf&requestedFullPath=20200415/PDF/PBINFO/4821/003_100137054_20200404_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480101,창원시의창구,,,,,,2080,민생당,100134876,강익근,3,주식회사 이너셀 대표이사,경상대학교 식품가공학과 졸업,74,,Gsg4821/Hb100134876/gicho/thumbnail.100134876.JPG,선거공보||20200415/PDF/PBINFO/4821/003_100134876_20200404_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100134876.pdf&requestedFullPath=20200415/PDF/PBINFO/4821/003_100134876_20200404_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480101,창원시의창구,,,,,,5010,민중당,100136778,정혜경,7,노동자,경상대학교 법학과 졸업,74,,Gsg4821/Hb100136778/gicho/thumbnail.100136778.JPG,선거공보||20200415/PDF/PBINFO/4821/003_100136778_20200404_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136778.pdf&requestedFullPath=20200415/PDF/PBINFO/4821/003_100136778_20200404_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480101,창원시의창구,,,,,,5031,국가혁명배당금당,100136014,한상구,8,농업인,진영농공고등학교 (현 진영 제일고등학교) 졸업,74,,Gsg4821/Hb100136014/gicho/thumbnail.100136014.JPG,선거공보||20200415/PDF/PBINFO/4821/003_100136014_20200404_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136014.pdf&requestedFullPath=20200415/PDF/PBINFO/4821/003_100136014_20200404_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480102,창원시성산구,,,,,,100,더불어민주당,100137194,이흥석,1,정당인,한국방송통신대학교 행정학과 4학년 제적(1983.3-1999.4),74,,Gsg4822/Hb100137194/gicho/thumbnail.100137194.JPG,선거공보||20200415/PDF/PBINFO/4822/003_100137194_20200403_2.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137194.pdf&requestedFullPath=20200415/PDF/PBINFO/4822/003_100137194_20200403_2.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480102,창원시성산구,,,,,,200,미래통합당,100134709,강기윤,2,정당인,창원대학교 대학원 졸업(행정학 박사),74,,Gsg4822/Hb100134709/gicho/thumbnail.100134709.JPG,선거공보||20200415/PDF/PBINFO/4822/003_100134709_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100134709.pdf&requestedFullPath=20200415/PDF/PBINFO/4822/003_100134709_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480102,창원시성산구,,,,,,2080,민생당,100135201,구명회,3,(사) 경남장애우권익문제연구소 소장,창원대학교 대학원 졸업(법학박사),74,,Gsg4822/Hb100135201/gicho/thumbnail.100135201.JPG,선거공보||20200415/PDF/PBINFO/4822/003_100135201_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100135201.pdf&requestedFullPath=20200415/PDF/PBINFO/4822/003_100135201_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480102,창원시성산구,,,,,,730,정의당,100137429,여영국,6,국회의원,창원대학교 산업비즈니스학과 졸업,74,,Gsg4822/Hb100137429/gicho/thumbnail.100137429.JPG,선거공보||20200415/PDF/PBINFO/4822/003_100137429_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137429.pdf&requestedFullPath=20200415/PDF/PBINFO/4822/003_100137429_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480102,창원시성산구,,,,,,5010,민중당,100137273,석영철,7,정당인,고려대학교 문과대학 심리학과 졸업,74,,Gsg4822/Hb100137273/gicho/thumbnail.100137273.JPG,선거공보||20200415/PDF/PBINFO/4822/003_100137273_20200405_2.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137273.pdf&requestedFullPath=20200415/PDF/PBINFO/4822/003_100137273_20200405_2.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480102,창원시성산구,,,,,,5031,국가혁명배당금당,100136304,조규필,8,자영업,창원대학교 예술대학 음악과 졸업,74,,Gsg4822/Hb100136304/gicho/thumbnail.100136304.JPG,선거공보||20200415/PDF/PBINFO/4822/003_100136304_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136304.pdf&requestedFullPath=20200415/PDF/PBINFO/4822/003_100136304_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2480201,창원시마산합포구,,,,,,100,더불어민주당,100134859,박남현,1,정당인,창원대학교 행정대학원 졸업(행정학 석사),74,,Gsg4823/Hb100134859/gicho/thumbnail.100134859.JPG,선거공보||20200415/PDF/PBINFO/4823/003_100134859_20200330_2.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100134859.pdf&requestedFullPath=20200415/PDF/PBINFO/4823/003_100134859_20200330_2.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490101,제주시갑,,,,,,100,더불어민주당,100137235,송재호,1,정당인,경기대학교 대학원 졸업(경영학 박사),15,,Gsg4901/Hb100137235/gicho/thumbnail.100137235.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100137235_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137235.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100137235_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490101,제주시갑,,,,,,200,미래통합당,100137126,장성철,2,정당인,연세대학교 정치외교학과 졸업,15,,Gsg4901/Hb100137126/gicho/thumbnail.100137126.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100137126_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137126.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100137126_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490101,제주시갑,,,,,,730,정의당,100135176,고병수,6,정당인,연세대학교 의과대학 졸업,15,,Gsg4901/Hb100135176/gicho/thumbnail.100135176.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100135176_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100135176.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100135176_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490101,제주시갑,,,,,,5000,우리공화당,100137346,문대탄,7,정당인(우리공화당 상임법률고문),서울대학교 법학과 졸업,15,,Gsg4901/Hb100137346/gicho/thumbnail.100137346.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100137346_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137346.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100137346_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490101,제주시갑,,,,,,9999,무소속,100136788,현용식,8,자영업,제주대학교 대학원 법학과 졸업(석사),15,,Gsg4901/Hb100136788/gicho/thumbnail.100136788.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100136788_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136788.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100136788_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490101,제주시갑,,,,,,9999,무소속,100134636,박희수,9,정치인,제주대학교 법학과 졸업,15,,Gsg4901/Hb100134636/gicho/thumbnail.100134636.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100134636_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100134636.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100134636_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490101,제주시갑,,,,,,9999,무소속,100135187,임효준,10,무직,경성대학교 경영학과 졸업,15,,Gsg4901/Hb100135187/gicho/thumbnail.100135187.JPEG,선거공보||||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100135187.pdf&requestedFullPath=
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490102,제주시을,,,,,,100,더불어민주당,100136972,오영훈,1,제20대 더불어민주당 제주시을 국회의원,제주대학교 경영대학원 졸업(경영학석사),15,,Gsg4901/Hb100136972/gicho/thumbnail.100136972.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100136972_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136972.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100136972_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490102,제주시을,,,,,,200,미래통합당,100136352,부상일,2,변호사,서울대학교 법과대학 사법학과 졸업,15,,Gsg4901/Hb100136352/gicho/thumbnail.100136352.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100136352_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136352.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100136352_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490102,제주시을,,,,,,5010,민중당,100136911,강은주,7,정당인,제주대학교 공과대학 통신공학과 졸업,15,,Gsg4901/Hb100136911/gicho/thumbnail.100136911.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100136911_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136911.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100136911_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490102,제주시을,,,,,,5031,국가혁명배당금당,100136756,전윤영,8,정당인,광문고등학교 졸업,15,,Gsg4901/Hb100136756/gicho/thumbnail.100136756.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100136756_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100136756.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100136756_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2490102,제주시을,,,,,,1990,한나라당,100135034,차주홍,9,(주)대명교통 대표이사(운수업),제주대학교 경영대학원 졸업(경영학 석사),15,,Gsg4901/Hb100135034/gicho/thumbnail.100135034.JPG,선거공보||20200415/PDF/PBINFO/4901/003_100135034_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100135034.pdf&requestedFullPath=20200415/PDF/PBINFO/4901/003_100135034_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510101,세종특별자치시갑,,,,,,100,더불어민주당,100137565,홍성국,1,혜안리서치 대표,동국대학교 행정대학원 행정학과 졸업 (행정학석사),10,,Gsg5101/Hb100137565/gicho/thumbnail.100137565.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100137565_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137565.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100137565_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510101,세종특별자치시갑,,,,,,200,미래통합당,100137139,김중로,2,정당인,연세대학교 행정대학원 졸업(행정학석사),10,,Gsg5101/Hb100137139/gicho/thumbnail.100137139.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100137139_20200330_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137139.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100137139_20200330_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510101,세종특별자치시갑,,,,,,730,정의당,100134761,이혁재,6,정당인,인하대학교 교육대학원 교육학과 석사과정 수료,10,,Gsg5101/Hb100134761/gicho/thumbnail.100134761.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100134761_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100134761.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100134761_20200402_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510101,세종특별자치시갑,,,,,,5031,국가혁명배당금당,100137757,김영호,7,자연의학원 원장,동방문화대학원대학교 자연치유학과 졸업(자연치유학박사),10,,Gsg5101/Hb100137757/gicho/thumbnail.100137757.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100137757_20200401_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137757.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100137757_20200401_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510101,세종특별자치시갑,,,,,,9999,무소속,100134888,박상래,8,정치인,충북대학교 대학원 화학과 졸업(이학박사),10,,Gsg5101/Hb100134888/gicho/thumbnail.100134888.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100134888_20200401_2.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100134888.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100134888_20200401_2.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510101,세종특별자치시갑,,,,,,9999,무소속,100137746,윤형권,9,무직,공주대학교 일반대학원 체육교육학과 졸업(교육학박사),10,,Gsg5101/Hb100137746/gicho/thumbnail.100137746.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100137746_20200403_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137746.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100137746_20200403_1.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510102,세종특별자치시을,,,,,,100,더불어민주당,100134798,강준현,1,충남대학교 건축공학과 특임교수,충남대학교 대학원 건축공학과 졸업(공학석사),10,,Gsg5101/Hb100134798/gicho/thumbnail.100134798.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100134798_20200401_2.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100134798.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100134798_20200401_2.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510102,세종특별자치시을,,,,,,200,미래통합당,100137554,김병준,2,국민대학교 명예교수,"델라웨어대학교졸업 (정치학박사) (정치학전공, 1980.02-1984.05)",10,,Gsg5101/Hb100137554/gicho/thumbnail.100137554.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100137554_20200401_2.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100137554.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100137554_20200401_2.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510102,세종특별자치시을,,,,,,2080,민생당,100134905,정원희,3,세종시도농공감융합연구원 원장,한양대학교 대학원 졸업(문학박사),10,,Gsg5101/Hb100134905/gicho/thumbnail.100134905.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100134905_20200403_2.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100134905.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100134905_20200403_2.pdf
I,1,1,10,10,10,1,1,10,1,,,20200415,,,,,,,,,,,,,,,2510102,세종특별자치시을,,,,,,5031,국가혁명배당금당,100135525,정태준,7,건설 노무자,성지초등학교 졸업,10,,Gsg5101/Hb100135525/gicho/thumbnail.100135525.JPG,선거공보||20200415/PDF/PBINFO/5101/003_100135525_20200402_1.pdf||,,,,,,,,,,,,,,,,,Y,http://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=100135525.pdf&requestedFullPath=20200415/PDF/PBINFO/5101/003_100135525_20200402_1.pdf
